barcode	cluster_id	read_id
barcode27	38	54753
barcode60	25	417
barcode56	6	28771
barcode41	1	368
barcode25	14	404
barcode83	1	355
barcode56	25	71048
barcode61	4	19301
barcode50	1	65513
barcode42	6	92611
barcode69	25	386
barcode93	1	86900
barcode57	0	64171
barcode49	1	70867
barcode29	3	377
barcode81	6	445
barcode35	3	59082
barcode60	4	521
barcode56	25	411
barcode42	1	72869
barcode24	1	52737
barcode56	25	397
barcode61	3	200
barcode54	1	407
barcode56	25	47446
barcode56	25	428
barcode39	1	54635
barcode23	25	37408
barcode41	1	358
barcode95	0	52313
barcode28	0	476
barcode83	5	23222
barcode60	0	2972
barcode32	1	243
barcode27	14	5795
barcode06	3	6058
barcode52	25	337
barcode70	3	72299
barcode54	1	54300
barcode60	1	39126
barcode76	4	49152
barcode56	6	36430
barcode11	1	345
barcode09	25	98776
barcode42	1	5837
barcode60	5	68229
barcode60	25	88355
barcode60	27	49010
barcode42	1	6939
unclassified	14	53486
barcode55	18	40923
barcode05	1	6231
barcode56	0	97386
barcode11	25	42047
barcode11	1	5555
barcode60	27	34673
barcode28	1	31355
barcode17	1	69129
barcode49	33	7793
barcode54	33	5238
barcode06	3	80014
barcode36	1	20589
barcode47	3	76006
barcode79	33	387
barcode52	38	70472
barcode91	1	28941
barcode60	44	72752
barcode17	0	79205
barcode52	33	75970
barcode22	0	433
barcode55	38	5829
barcode47	38	89740
barcode26	1	1675
barcode79	6	84407
barcode45	1	76998
barcode04	1	96416
barcode60	4	49232
barcode76	26	156068
barcode67	38	26434
barcode79	1	7122
barcode76	14	7059
barcode21	5	36655
barcode42	5	58672
barcode53	1	42508
barcode20	38	359
barcode58	5	24477
barcode59	18	410
barcode41	33	20021
barcode76	25	23562
barcode06	25	52863
barcode20	37	28011
barcode09	5	28355
barcode52	14	6469
barcode40	18	25961
barcode42	1	114122
barcode59	0	46505
barcode62	0	23140
barcode67	0	46446
barcode77	0	43486
unclassified	1	6230
barcode65	3	84835
barcode05	38	23614
barcode70	5	401
barcode52	14	398
barcode09	0	92350
barcode60	14	6291
barcode49	25	22309
barcode20	33	70879
barcode64	25	47219
barcode39	0	44081
barcode76	25	25723
barcode09	38	52279
barcode54	0	397
barcode46	18	72686
barcode37	33	104526
barcode76	5	435
barcode90	1	90539
barcode06	33	90814
barcode12	33	20982
barcode63	1	424
barcode22	4	16116
barcode17	33	33074
barcode29	0	6595
barcode38	25	29484
barcode27	38	88570
barcode56	25	28776
barcode76	27	5990
barcode45	33	351
barcode05	5	46823
barcode20	33	7596
barcode60	0	68632
barcode06	0	5175
barcode76	45	20441
barcode76	0	27603
barcode56	1	5856
barcode05	0	6594
barcode36	0	34351
barcode60	25	6597
barcode76	14	72771
barcode62	1	23133
barcode60	1	20593
barcode56	3	105851
barcode20	4	30299
barcode93	6	7164
barcode56	0	5952
unclassified	3	22593
barcode56	4	98065
barcode39	37	58444
unclassified	0	102817
barcode27	44	79996
barcode76	12	6336
barcode10	1	25057
barcode41	6	48461
barcode90	0	6990
barcode14	1	105564
barcode14	33	6537
barcode60	25	454
barcode56	1	361
barcode07	38	65261
barcode27	25	428
barcode21	25	23178
barcode02	1	61191
barcode04	1	102064
barcode21	6	22538
barcode60	38	36049
barcode14	0	22288
barcode61	33	45413
barcode62	33	41635
barcode60	0	54651
barcode69	26	57520
barcode47	33	39050
barcode13	0	25602
barcode10	14	7446
barcode23	33	29577
barcode28	25	62649
barcode22	0	68703
barcode76	0	4315
barcode27	14	400
barcode11	1	96489
barcode66	5	6635
barcode60	3	74422
barcode52	33	6613
barcode64	6	10601
barcode69	14	6256
barcode02	33	42369
barcode55	38	24623
barcode55	33	67315
barcode12	33	69974
barcode76	0	27311
barcode37	6	77400
barcode39	14	25634
barcode08	38	80465
barcode41	33	104857
unclassified	0	22965
barcode22	3	389
barcode05	33	54123
barcode06	1	45227
barcode16	25	51493
barcode60	44	83350
barcode69	33	67464
barcode54	33	36444
barcode60	45	6902
barcode51	33	424
barcode31	38	99783
barcode76	5	84410
barcode57	6	68352
barcode53	38	401
barcode76	0	25882
barcode79	25	44191
barcode76	12	79725
unclassified	0	24945
barcode63	25	368
barcode05	0	85363
barcode17	19	59129
barcode24	3	6349
barcode15	6	63295
barcode83	1	69225
barcode60	5	92128
barcode55	33	6451
barcode28	0	435
barcode78	37	65140
barcode06	33	67693
barcode81	33	109275
barcode12	14	47413
barcode06	1	61033
barcode67	33	56945
barcode13	0	466
barcode56	5	5758
barcode60	6	77601
barcode28	6	5829
barcode04	1	77059
barcode42	33	5520
unclassified	5	53284
barcode05	0	82736
barcode01	0	63506
barcode60	12	67933
barcode35	1	87700
barcode16	33	72281
barcode07	6	49815
barcode15	6	5426
barcode29	33	7388
barcode45	33	48582
barcode53	33	22561
barcode23	33	27033
barcode29	1	52618
barcode79	33	20881
barcode47	0	5584
barcode52	33	31684
barcode12	1	53251
barcode62	1	5295
barcode05	14	83112
barcode56	0	28883
barcode61	38	20045
barcode63	4	96436
barcode04	33	104614
barcode50	37	24495
unclassified	25	6264
barcode42	1	382
barcode93	33	434
barcode89	6	59099
barcode13	37	68334
barcode56	3	63217
barcode62	6	398
unclassified	38	52173
barcode08	33	799
barcode91	5	39974
barcode57	37	76818
barcode62	38	63570
barcode02	33	87939
barcode12	0	77072
barcode61	33	46728
barcode47	33	61428
barcode51	14	51528
barcode82	33	6578
barcode16	33	5860
barcode32	0	413
barcode25	0	5470
barcode45	0	40045
barcode31	37	46899
barcode49	5	23863
barcode40	1	83076
barcode79	33	42083
barcode65	1	79138
barcode05	33	371
barcode62	5	30552
barcode11	14	39095
barcode05	5	102152
barcode25	3	2835
barcode12	1	389
barcode20	25	7106
barcode60	4	19861
barcode41	5	44969
barcode63	1	61609
barcode40	1	101182
barcode11	37	85756
barcode01	25	5987
barcode49	1	43026
barcode63	0	6251
barcode11	33	90492
barcode15	0	57060
barcode45	0	44466
barcode51	1	40925
barcode36	1	83658
barcode33	6	6558
barcode38	6	414
barcode32	0	97368
barcode54	0	7630
barcode70	6	90851
barcode10	25	410
barcode23	1	72117
barcode57	25	88779
barcode89	25	102299
barcode05	0	382
barcode32	1	99318
barcode05	0	414
barcode11	0	22620
barcode64	1	102126
barcode26	33	48983
barcode76	6	23090
barcode11	5	60641
barcode10	0	23503
barcode22	38	20630
barcode83	3	98748
barcode77	37	60213
barcode26	14	508
barcode17	1	7822
barcode60	1	5845
barcode18	33	6561
barcode82	1	34860
barcode76	25	7136
barcode13	5	375
barcode63	1	419
barcode33	5	53422
barcode33	0	39988
barcode66	25	33580
barcode65	1	34242
barcode53	1	45429
barcode35	18	55156
unclassified	4	409
barcode47	33	42904
barcode57	1	5971
barcode60	14	114450
barcode20	4	77076
barcode05	25	74758
unclassified	3	87550
barcode51	33	70035
barcode52	33	498
barcode40	1	5267
barcode20	33	6631
barcode06	21	25807
barcode04	1	38937
barcode08	21	109449
barcode03	14	78730
barcode17	0	99262
barcode50	33	43174
barcode63	1	5464
barcode67	5	22778
barcode38	4	47074
barcode16	4	86398
barcode01	5	33602
barcode21	1	70821
barcode24	25	6226
barcode20	19	20595
barcode33	38	50598
barcode52	5	24322
barcode21	6	39149
barcode42	38	102282
barcode21	0	47864
barcode10	33	77080
barcode56	0	25457
unclassified	44	5924
barcode05	33	70063
barcode56	46	67252
barcode54	14	27111
barcode83	0	47019
barcode28	33	87165
barcode42	33	381
barcode17	25	24444
barcode60	5	42989
barcode16	37	373
barcode77	0	67929
barcode67	33	36083
barcode82	33	383
barcode36	6	64441
barcode22	1	65250
barcode06	0	31826
barcode02	33	8035
barcode56	25	91562
barcode37	1	5309
barcode60	25	23124
barcode65	0	435
barcode37	3	66094
barcode95	33	44807
barcode12	33	96442
barcode15	1	39114
barcode12	0	7129
barcode56	38	86506
barcode55	1	20287
barcode60	18	57263
barcode21	0	36524
barcode13	1	109503
barcode15	25	68658
barcode90	3	63515
barcode40	0	24731
barcode64	14	453
barcode08	33	51184
barcode32	33	110441
barcode33	0	361
barcode55	33	28485
barcode42	0	40774
barcode91	38	47958
barcode49	26	401
barcode55	25	5889
barcode67	1	6874
barcode47	6	54022
barcode38	33	24398
barcode20	37	31879
barcode49	1	41689
barcode24	14	67065
barcode36	33	7053
barcode81	25	27235
barcode91	14	74157
barcode42	1	49895
barcode60	33	24411
unclassified	1	88876
barcode42	5	350
barcode89	6	19343
barcode64	5	28404
barcode27	14	368
barcode17	3	23602
barcode55	0	84459
barcode95	1	54058
barcode33	33	74108
barcode54	14	49723
barcode56	4	16051
barcode22	18	31035
barcode56	0	63261
barcode76	38	36039
barcode66	0	333
barcode21	37	26063
barcode01	1	459
barcode29	5	90011
barcode93	25	67712
barcode11	33	24231
barcode89	3	38686
barcode10	33	351
barcode53	1	109335
barcode66	1	362
barcode21	14	42882
barcode64	25	29464
barcode77	5	44091
barcode24	14	26453
barcode21	1	378
barcode53	33	28275
barcode45	18	8635
barcode10	0	77434
barcode31	33	74153
barcode36	0	22268
barcode64	1	65424
barcode23	25	44266
barcode89	3	76103
barcode64	33	26114
barcode93	1	36645
barcode05	1	70116
barcode67	33	22322
barcode78	0	274
barcode64	1	62631
barcode23	33	374
barcode89	37	43028
barcode76	1	54027
barcode56	26	20445
barcode61	33	70081
barcode10	14	7431
barcode76	26	525
barcode55	0	121326
barcode79	0	450
barcode93	6	84857
barcode37	25	6514
barcode63	1	88022
barcode12	37	89914
barcode42	5	5212
barcode38	1	77395
barcode20	38	67388
unclassified	1	25392
barcode03	1	95592
barcode40	1	107532
barcode03	1	45220
barcode46	33	50591
barcode03	1	43218
barcode22	25	65493
barcode65	1	6534
unclassified	1	110105
unclassified	33	67756
barcode18	33	84495
barcode24	14	44523
barcode91	38	55123
barcode15	33	37897
barcode45	33	67311
barcode50	5	135130
unclassified	1	357
barcode52	38	461
barcode09	25	16193
barcode64	1	6312
barcode25	0	89495
barcode36	1	67043
barcode56	14	8892
barcode16	33	53681
barcode66	1	111728
barcode93	44	7305
barcode63	1	46162
barcode25	5	21913
barcode76	1	49479
barcode63	33	118542
barcode90	33	40072
barcode32	6	56336
barcode49	38	19276
barcode24	25	41987
barcode56	13	35160
unclassified	1	63603
barcode62	25	452
barcode93	33	28202
barcode76	13	24795
barcode04	6	361
barcode03	14	5565
barcode60	1	373
barcode27	1	7321
barcode69	19	29466
barcode70	0	362
barcode49	14	6976
barcode54	25	275
barcode56	44	28187
barcode66	1	48115
barcode15	0	52854
barcode60	14	50828
barcode51	44	7113
barcode36	0	44342
barcode56	6	26306
barcode26	1	68226
barcode76	44	55147
barcode24	6	136246
barcode66	0	380
barcode35	0	6629
barcode60	26	448
barcode56	25	23742
barcode60	27	31631
barcode60	46	89835
barcode38	0	48519
barcode45	33	411
barcode60	1	7830
barcode64	0	22579
unclassified	27	7172
barcode56	1	6571
barcode59	33	7405
barcode52	33	258
barcode15	0	6678
barcode50	44	433
barcode25	33	7092
barcode78	4	414
barcode12	0	5305
barcode61	1	416
barcode29	0	84493
barcode53	1	6055
barcode63	38	45095
barcode03	5	25905
barcode66	14	405
barcode45	0	6215
barcode77	0	111644
barcode50	14	339
barcode50	1	43443
barcode60	25	421
barcode63	44	87841
barcode56	33	75261
unclassified	25	50372
barcode56	4	356
barcode56	25	95082
barcode06	3	46083
barcode54	0	23671
unclassified	1	88457
barcode93	25	429
barcode64	1	379
barcode76	27	6238
barcode27	18	6912
barcode76	44	41889
barcode07	33	98067
barcode76	44	24987
barcode27	0	411
barcode76	27	88842
barcode67	26	378
barcode76	25	95220
barcode79	0	5165
barcode52	1	408
barcode76	25	5542
barcode56	14	76843
barcode76	1	70111
barcode50	37	29624
barcode45	25	362
unclassified	0	910
barcode04	6	9314
barcode76	25	6525
barcode51	0	6739
barcode76	25	444
barcode56	44	38448
barcode42	25	487
barcode29	*	444
unclassified	*	71371
barcode49	*	412
barcode06	10	582
unclassified	37	69795
unclassified	*	44872
barcode03	38	25769
barcode49	14	69180
unclassified	37	26444
barcode16	*	446
barcode60	*	70852
barcode31	33	7210
barcode54	*	60046
barcode37	6	386
unclassified	33	52596
unclassified	10	62444
barcode63	10	21749
unclassified	10	423
barcode16	44	442
barcode08	*	10579
barcode03	*	46192
barcode63	*	89497
barcode41	14	88293
barcode51	*	73679
barcode51	*	57589
unclassified	*	93240
barcode01	45	426
barcode81	14	51622
barcode25	*	7757
barcode33	*	415552
barcode53	1	39147
barcode95	44	428
unclassified	*	108376
barcode32	37	53787
barcode37	33	114006
barcode10	*	62280
barcode10	*	455
barcode09	*	54919
barcode38	1	44777
barcode14	*	76515
barcode13	12	63743
barcode35	*	6237
unclassified	33	67159
barcode36	*	37392
barcode25	*	37652
barcode10	*	46915
barcode10	21	397
barcode76	*	93936
unclassified	25	78163
barcode27	14	423
barcode56	*	390
barcode56	*	87592
barcode47	*	25779
barcode23	*	39236
barcode14	4	24935
barcode39	33	67097
barcode76	*	28655
barcode66	*	7423
barcode66	*	37603
unclassified	*	120766
barcode22	*	20035
barcode22	*	38410
barcode62	*	57453
unclassified	*	46339
barcode83	*	37330
barcode06	37	438
barcode61	25	65202
barcode50	*	36356
barcode50	*	479
barcode40	*	5788
barcode08	*	43270
barcode50	33	45451
barcode14	14	377
barcode90	*	386
barcode91	14	387
barcode11	*	61977
barcode28	*	86340
barcode13	*	80470
barcode90	33	88193
barcode42	14	18284
barcode40	33	89165
barcode26	12	446
barcode64	*	23773
unclassified	*	154196
barcode61	*	64553
barcode61	*	36561
barcode63	*	500
barcode63	*	26004
barcode39	*	47034
barcode25	1	6423
barcode93	*	25648
barcode40	33	60617
barcode93	14	5692
barcode22	33	51392
barcode56	*	58496
barcode56	*	30768
barcode20	37	48151
barcode41	*	59369
barcode31	*	108047
barcode59	37	420
barcode22	37	69089
barcode78	33	421
barcode04	*	78950
barcode04	*	77595
barcode04	33	6873
barcode61	*	32067
barcode13	25	30246
barcode55	*	347
barcode14	25	38791
barcode57	*	74103
barcode13	33	92100
barcode26	44	416
barcode39	*	456
barcode03	25	90531
barcode05	*	35471
barcode09	*	5912
barcode56	*	43157
barcode69	*	57530
barcode70	*	67822
barcode07	*	355
barcode51	*	440
barcode50	*	7860
barcode21	*	49192
barcode59	*	61965
barcode04	*	94527
barcode08	*	52190
barcode11	14	428
unclassified	11	99760
barcode21	31	73209
barcode02	33	53417
barcode28	33	89912
barcode39	33	463
barcode01	33	20317
barcode27	33	29157
unclassified	44	7646
barcode26	33	103426
barcode79	33	457
barcode16	33	386
barcode50	44	445
barcode04	33	5556
unclassified	33	441
barcode16	*	6071
barcode16	*	4339
barcode16	*	7004
barcode16	*	23765
barcode16	*	98107
barcode16	*	89251
barcode16	*	21475
barcode16	*	88189
barcode16	*	47016
barcode69	*	6277
barcode40	*	86223
barcode10	*	26985
barcode54	*	110911
barcode14	33	53718
barcode12	19	132387
barcode47	33	53589
barcode52	33	5911
barcode21	38	25764
barcode40	14	74414
barcode33	6	46380
barcode95	14	5884
barcode62	18	79761
barcode47	38	339
barcode13	*	387
barcode27	*	28461
barcode38	33	155954
barcode29	6	77557
barcode66	0	6087
barcode26	14	46175
barcode38	1	58642
barcode38	14	91658
unclassified	37	411
barcode47	33	48818
barcode62	14	24855
barcode38	38	79960
barcode17	14	5791
barcode61	14	26169
barcode63	14	359
barcode04	6	54010
barcode15	33	107597
barcode03	37	67584
barcode26	33	408
barcode52	25	507
barcode63	14	74738
barcode38	6	368
barcode04	14	53998
barcode37	6	63511
barcode26	25	7107
barcode64	6	89943
barcode50	14	6393
barcode25	38	63979
barcode01	14	143441
barcode49	33	64507
barcode65	25	96460
barcode38	33	95644
unclassified	14	36009
barcode39	37	449
barcode52	13	6433
barcode03	33	23850
barcode03	14	52622
barcode16	14	5046
barcode37	6	88038
barcode49	37	72690
barcode64	14	26000
barcode01	5	72996
barcode38	1	105015
barcode77	21	80560
barcode02	14	69261
barcode38	0	46308
barcode05	33	40717
barcode61	19	99316
barcode45	14	8167
unclassified	18	395
barcode63	14	393
barcode38	5	50625
barcode14	14	398
barcode52	33	52648
unclassified	38	70167
unclassified	25	24664
barcode53	18	93894
barcode14	33	6108
unclassified	33	89886
unclassified	45	338
unclassified	33	43165
barcode38	10	76823
barcode62	14	409
barcode49	38	63880
barcode38	14	468
barcode91	10	395
barcode50	10	369
barcode64	18	424
barcode29	10	48824
barcode45	10	32150
barcode01	37	5417
barcode89	10	221582
barcode51	10	6563
barcode39	38	7796
barcode23	10	5123
barcode64	10	83004
barcode39	14	389
barcode12	14	436
barcode50	10	334
barcode50	10	72285
barcode93	10	88053
barcode64	38	5531
barcode38	10	69213
barcode14	10	52160
barcode11	10	6805
barcode16	25	74398
barcode61	37	110945
barcode51	10	371
barcode23	10	48435
barcode14	10	18750
barcode63	10	7357
unclassified	33	41242
barcode62	10	29385
barcode38	14	28461
barcode16	*	373
barcode16	*	41275
barcode50	10	17965
barcode16	*	370
barcode16	*	49752
barcode16	*	6769
barcode16	*	25019
barcode16	*	306
barcode16	*	24595
barcode16	*	22993
barcode16	*	83197
barcode16	*	5549
barcode16	*	120008
barcode63	14	64799
barcode21	44	5977
unclassified	38	15922
barcode35	10	337
barcode14	10	317
barcode11	10	99454
unclassified	33	53891
unclassified	19	61492
barcode11	10	452
barcode21	10	77382
barcode39	10	48370
unclassified	*	509
barcode18	*	52517
barcode89	*	51444
barcode76	*	29371
barcode45	37	6852
barcode57	33	36418
barcode63	38	57516
barcode77	33	67115
barcode82	37	6540
barcode10	37	5765
barcode53	38	6560
barcode09	33	387
barcode25	33	38110
barcode11	38	399
barcode09	0	7139
barcode38	38	7119
barcode06	37	436
barcode49	33	354
barcode28	14	64943
barcode37	37	19837
barcode11	14	20897
barcode54	33	6573
barcode31	33	129175
barcode29	14	91285
unclassified	33	85515
barcode79	33	64218
barcode01	33	7365
barcode06	38	33610
barcode11	37	365
barcode05	33	5821
barcode27	33	58056
barcode17	38	7073
barcode05	33	21125
barcode35	33	43517
barcode06	33	460
barcode39	4	54697
barcode02	33	382
barcode37	1	5995
barcode29	38	42917
barcode66	38	249
barcode32	33	27077
barcode55	0	24350
barcode29	25	54141
barcode38	33	5328
barcode04	37	27000
barcode37	33	5294
barcode90	33	48107
barcode41	25	2835
unclassified	33	68249
barcode54	14	36421
unclassified	14	72880
barcode05	38	48414
barcode17	38	75590
barcode04	*	24952
barcode11	*	39243
barcode03	*	32713
unclassified	*	363
barcode60	*	519
barcode18	*	95615
barcode91	*	39052
barcode10	*	9108
barcode42	*	440
barcode76	*	398
barcode17	*	47053
barcode04	*	21741
barcode05	*	66570
barcode64	*	44679
barcode90	*	367
barcode42	*	61128
barcode37	*	28852
barcode56	*	55658
barcode17	*	423
barcode11	*	81774
barcode21	*	43668
barcode37	14	69254
unclassified	4	6128
barcode70	*	28513
barcode89	*	6206
barcode37	*	377
barcode37	*	89239
barcode42	33	43999
barcode93	44	356
barcode81	25	84320
barcode45	*	38504
barcode56	*	92313
barcode56	*	55330
barcode76	*	55098
barcode51	18	42743
unclassified	*	30799
unclassified	*	33045
barcode38	*	52815
barcode23	*	88542
barcode95	*	425
barcode22	*	31658
barcode18	*	62249
barcode29	25	377
barcode50	*	367
barcode56	*	6059
barcode62	*	47239
barcode50	*	52232
barcode08	*	66108
barcode10	*	487
barcode37	0	30226
barcode20	*	46109
unclassified	18	20589
barcode59	18	38526
barcode29	25	33127
barcode07	33	423
unclassified	19	28332
barcode40	10	423
barcode41	44	380
barcode49	25	30209
barcode01	*	53815
barcode14	33	39107
barcode20	33	6120
unclassified	12	83240
barcode07	12	45271
barcode81	18	49502
barcode81	*	24602
barcode14	*	5995
barcode14	*	31619
barcode14	*	86815
barcode14	*	396
barcode14	*	359
barcode14	*	35884
barcode14	*	23126
barcode14	*	42906
barcode14	*	7083
barcode14	*	10575
barcode14	*	24227
barcode81	*	28521
barcode14	*	78714
barcode14	*	7137
barcode14	*	34720
barcode14	*	71132
barcode14	*	53783
barcode14	*	27774
barcode14	*	435
barcode46	33	56582
barcode14	*	7755
barcode38	18	52816
unclassified	14	127628
barcode57	10	6788
unclassified	37	68517
barcode61	0	21501
barcode40	44	415
barcode64	14	67624
barcode32	21	84429
unclassified	26	405
barcode90	44	34732
barcode16	*	916
barcode64	1	392
barcode02	6	87396
barcode38	14	35788
barcode52	4	26393
barcode59	*	277
barcode59	*	431
barcode59	*	27259
barcode59	*	590
barcode59	*	425
barcode59	*	85335
barcode59	*	36326
barcode59	*	65347
barcode59	*	5463
barcode59	*	5876
barcode59	*	75921
barcode59	*	401
barcode59	*	6455
barcode59	*	59098
barcode59	*	40696
barcode59	*	10591
barcode59	*	28627
barcode59	*	51737
barcode59	*	92026
barcode59	*	46549
barcode59	*	45568
barcode59	*	66102
barcode59	*	385
barcode59	*	59753
barcode59	*	102320
barcode59	*	5150
barcode59	*	61398
barcode60	13	52775
barcode76	14	73650
barcode25	1	27544
barcode60	13	46195
barcode76	0	20001
barcode56	1	22691
barcode76	1	74454
barcode56	25	420
barcode76	13	6049
barcode15	14	24528
barcode56	33	6604
barcode65	26	31515
unclassified	46	7603
barcode60	13	6619
unclassified	12	4325
unclassified	12	6071
barcode60	13	75277
barcode56	44	22409
barcode27	33	21722
barcode76	13	76681
barcode60	13	104345
barcode60	12	21718
barcode56	25	380
barcode14	5	458
barcode26	1	82255
barcode60	13	5960
barcode60	38	38170
barcode76	25	37185
barcode14	3	443
barcode76	25	25913
barcode76	13	23884
barcode56	12	61121
barcode76	13	38357
unclassified	14	37949
barcode83	1	409
unclassified	12	91011
barcode56	46	25766
barcode60	6	27427
barcode39	33	86876
barcode32	14	7110
barcode25	14	5362
barcode79	33	51545
barcode60	13	50720
barcode56	13	85844
barcode49	0	7557
barcode60	13	47853
barcode76	14	394
barcode60	13	88247
barcode15	19	19777
barcode61	4	453
barcode15	6	76831
barcode76	13	76745
barcode63	18	90656
barcode76	13	23673
barcode03	0	356
barcode70	14	19755
barcode36	14	5735
barcode76	13	26092
barcode53	0	307
barcode03	1	31327
barcode76	13	29511
barcode76	14	77343
barcode64	14	24567
barcode59	33	92149
barcode56	13	61209
barcode76	13	13391
barcode60	13	6677
barcode60	25	52323
barcode60	12	27315
barcode28	14	4174
barcode56	13	6261
barcode76	13	65364
barcode51	14	73518
barcode27	4	74434
barcode62	1	98702
barcode01	0	66562
barcode76	12	56959
barcode15	33	40919
barcode60	25	81062
barcode56	13	6233
barcode56	13	90529
barcode26	5	45753
barcode27	1	6067
barcode62	1	45056
barcode60	13	55313
barcode77	1	28286
barcode76	0	6387
barcode56	13	93321
barcode60	13	6225
barcode56	12	48990
barcode61	14	54718
barcode60	13	6409
barcode27	1	531
barcode25	1	380
barcode69	6	20019
barcode56	13	408
barcode15	0	48095
barcode01	46	68105
barcode10	0	88091
barcode66	0	58083
barcode69	0	35157
barcode60	13	77031
barcode06	0	399
barcode60	46	38385
barcode03	4	51677
barcode89	0	45042
barcode38	1	353
barcode11	0	85383
barcode21	6	28379
barcode89	0	52759
barcode70	3	520
barcode64	3	104500
barcode66	3	360
barcode22	6	54773
barcode27	33	378
barcode36	1	58664
barcode31	44	74750
barcode05	1	66906
unclassified	1	347
barcode03	1	115536
barcode03	0	34339
barcode51	14	48378
barcode25	26	6182
barcode63	25	7018
barcode28	1	37360
barcode67	33	7373
barcode91	14	69732
barcode54	0	47616
barcode10	5	83211
barcode51	0	6243
barcode13	1	58544
unclassified	37	361
barcode37	46	33568
barcode01	5	5740
barcode13	1	61392
barcode66	5	26738
barcode13	1	369
barcode09	0	124689
barcode36	5	6799
barcode13	1	58081
barcode28	1	49528
barcode09	33	425
barcode02	14	5845
barcode26	1	31636
unclassified	14	60286
barcode28	1	6801
barcode64	14	99426
barcode40	1	31708
barcode14	14	28324
barcode79	44	67604
barcode16	5	79196
barcode03	21	78349
barcode28	0	7094
barcode26	5	97723
unclassified	0	6247
barcode83	1	40135
barcode03	1	113962
barcode04	37	6616
barcode25	14	31012
barcode28	14	60086
unclassified	0	67675
barcode02	14	46174
unclassified	14	6731
barcode63	14	6758
barcode14	44	370
barcode64	14	66692
barcode63	37	7019
barcode36	14	25875
barcode37	33	78359
barcode37	4	93972
barcode39	*	46038
barcode17	*	373
barcode17	*	5338
barcode17	*	7378
barcode82	*	89199
barcode47	19	33100
unclassified	38	81278
barcode42	37	351
barcode06	44	462
barcode32	33	19307
barcode21	19	99808
barcode78	44	34256
barcode01	26	8977
barcode36	19	62368
unclassified	14	370
barcode06	19	75725
barcode23	31	39091
barcode07	33	5182
unclassified	14	387
barcode42	44	56929
barcode18	11	23915
barcode47	*	31440
barcode01	*	40915
barcode60	0	448
barcode60	0	117493
barcode56	0	370
barcode62	*	41252
barcode26	*	442
barcode26	*	47065
barcode26	*	36528
barcode26	*	31613
barcode26	*	6597
barcode26	*	439
barcode26	*	66766
barcode28	33	46726
barcode17	1	348
barcode89	37	27207
barcode55	25	418
barcode33	33	56280
barcode89	33	81798
barcode49	33	67771
barcode23	33	47944
barcode91	46	111457
barcode07	33	69962
barcode31	33	5771
barcode32	5	48755
barcode69	1	80693
barcode93	38	5280
barcode08	33	29342
barcode90	19	75258
barcode24	14	39898
barcode23	6	41146
barcode18	18	8679
barcode59	38	83302
barcode59	37	119992
barcode59	38	19841
barcode69	38	19392
barcode46	1	48962
barcode18	33	98608
barcode47	14	399
barcode47	25	70079
barcode31	44	78847
barcode02	4	375
barcode16	44	6349
barcode35	1	76810
barcode77	18	63605
barcode26	44	85722
barcode63	44	6053
barcode03	44	51981
barcode27	*	428
barcode91	*	391
barcode61	*	39891
barcode53	*	91240
barcode21	*	26389
unclassified	*	406
barcode25	*	35070
unclassified	*	35687
barcode14	26	378
barcode29	31	48806
barcode52	14	419
barcode25	14	6137
barcode27	*	51755
barcode82	*	21497
barcode66	*	68196
barcode66	*	28909
barcode66	*	75440
unclassified	*	52187
barcode66	*	408
barcode66	*	6408
barcode66	*	66377
barcode66	*	388
barcode66	*	261
barcode66	*	5410
unclassified	*	7347
barcode66	*	365
barcode66	*	54071
barcode66	*	75594
barcode66	*	55686
barcode66	33	30640
barcode07	*	403
barcode66	0	58676
barcode04	14	28040
barcode04	33	5825
barcode06	14	7272
unclassified	6	23158
barcode70	44	59964
barcode06	25	2171208
barcode02	21	377
barcode57	25	23327
barcode08	33	42909
barcode37	14	55206
barcode25	14	22236
barcode66	1	84417
barcode04	21	6379
barcode03	1	42158
barcode64	14	43373
barcode13	14	34677
barcode04	33	27159
barcode27	14	80496
barcode32	33	34888
barcode01	38	31003
barcode06	33	31834
barcode63	38	27526
barcode04	33	41601
barcode52	33	50640
barcode32	33	45228
barcode23	18	65388
barcode95	27	7799
barcode24	14	46847
barcode16	1	5496
barcode91	1	517
barcode54	37	31197
barcode08	33	26331
barcode90	44	7433
barcode09	25	399
barcode56	26	118052
unclassified	33	5895
barcode21	44	46952
barcode42	6	44505
barcode09	44	25688
unclassified	37	55706
barcode03	33	61139
barcode53	14	85473
barcode77	33	7347
barcode25	0	99352
barcode36	33	77269
barcode42	0	63363
barcode24	4	470
barcode41	19	5784
barcode79	1	415
barcode23	18	36626
barcode05	14	56233
unclassified	6	29389
barcode36	38	53860
barcode10	33	27449
unclassified	33	39907
barcode16	14	19322
barcode25	33	127016
barcode23	3	37911
barcode55	33	43684
barcode28	0	29203
barcode39	0	7753
barcode31	14	48107
barcode21	3	52529
barcode29	1	66163
barcode76	13	28457
barcode52	37	59952
barcode79	5	28607
barcode16	21	73189
barcode67	33	36649
barcode02	1	74251
barcode35	26	70089
barcode32	33	47818
barcode90	3	5318
barcode05	1	590
barcode25	0	73191
barcode76	14	355
barcode59	33	35174
barcode10	33	4968
barcode04	4	22639
barcode11	33	74414
barcode64	1	122137
barcode17	37	76523
barcode76	44	390
barcode56	0	47126
barcode50	0	85225
