3	4453b916-fec5-4bc3-9023-c3644da7300e_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=56155_ch=316_start_time=2020-02-12T22:53:44Z_barcode=unclassified
3	cde6971a-4341-4589-8fc8-6468bd4808e9_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=50622_ch=485_start_time=2020-02-12T22:53:24Z_barcode=unclassified
3	74308b27-303f-43de-b994-365b341d8373_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=43372_ch=224_start_time=2020-02-12T22:53:02Z_barcode=unclassified
3	ad420de1-0425-4d20-9033-cbce13051df4_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=17533_ch=2_start_time=2020-02-12T18:14:57Z_barcode=unclassified
3	71a815a7-be5e-4b85-a918-4c22c1f2ba46_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=43963_ch=320_start_time=2020-02-12T22:52:55Z_barcode=unclassified
3	abd58973-08e2-403f-83b4-db3a4e815cfb_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=8693_ch=379_start_time=2020-02-12T12:22:43Z_barcode=unclassified
3	27e7ea28-9995-4a19-aa8c-b2c422c46263_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=7767_ch=308_start_time=2020-02-12T12:22:22Z_barcode=unclassified
3	68dd4acf-e506-423f-9fd7-22d4b58eaec6_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=60530_ch=171_start_time=2020-02-12T22:53:47Z_barcode=unclassified
3	69a6754a-9599-4120-8a03-ae0e332cc807_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=7370_ch=180_start_time=2020-02-12T12:22:55Z_barcode=unclassified
3	cc1d3b16-4e45-42e8-8c9d-50c9ecc83c64_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=5051_ch=12_start_time=2020-02-12T12:22:30Z_barcode=unclassified
3	2c003338-b9b3-4b5a-8dd0-00bbde431296_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=6497_ch=115_start_time=2020-02-12T12:22:31Z_barcode=unclassified
3	38e2d0de-d51f-4261-b203-78390cbd7319_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=372_ch=16_start_time=2020-02-12T10:13:44Z_barcode=unclassified
3	c88d37a4-f6df-4c21-8c6d-4cf93bbd6fa3_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=67194_ch=486_start_time=2020-02-13T03:39:41Z_barcode=unclassified
3	38b027fc-96d7-47d3-bc22-b78f7ae70849_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=7560_ch=353_start_time=2020-02-12T12:22:26Z_barcode=unclassified
3	e84ab918-d747-48f5-bce0-55488ae816db_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=23777_ch=141_start_time=2020-02-12T18:14:39Z_barcode=unclassified
3	8df15f31-294a-40c8-a09d-c596dc7c08eb_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=22717_ch=150_start_time=2020-02-12T18:14:37Z_barcode=unclassified
3	dec9d28a-bd46-47f1-98d4-502166aeea1f_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=44312_ch=360_start_time=2020-02-12T22:52:56Z_barcode=unclassified_rc
3	5052679d-bfd2-4477-851a-b08ca196c3cb_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=6406_ch=488_start_time=2020-02-12T12:22:14Z_barcode=unclassified
3	194fc307-b47f-4a5d-b201-10a363cbb5f0_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=49575_ch=123_start_time=2020-02-12T22:53:09Z_barcode=unclassified
3	e4425861-fdf9-4814-902e-0312bb310357_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=93125_ch=504_start_time=2020-02-13T08:22:16Z_barcode=unclassified
3	cc7d72bb-5c68-46df-b33e-f781e402f56a_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=40416_ch=84_start_time=2020-02-12T22:53:54Z_barcode=unclassified
3	3fa55fc4-6c46-4471-9fe7-472e7c039ad1_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=47827_ch=429_start_time=2020-02-12T22:53:23Z_barcode=unclassified
3	65c975a9-f02b-48b8-bd56-f6bd8639b1cc_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=84038_ch=110_start_time=2020-02-12T22:53:31Z_barcode=unclassified
3	2a73f5ed-4b25-4c89-a460-8a2f5b6eb4b6_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=71436_ch=64_start_time=2020-02-13T03:39:26Z_barcode=unclassified
3	3ea2884d-3c1a-4952-af62-0841883e2351_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=118507_ch=391_start_time=2020-02-13T08:21:41Z_barcode=unclassified
3	3d89d470-b5fb-4be6-9947-8c02f1a4cabf_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=53375_ch=16_start_time=2020-02-13T03:39:05Z_barcode=unclassified
3	0eec0c2c-453e-4b93-9329-a1fbc74f619c_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=46982_ch=488_start_time=2020-02-12T22:53:19Z_barcode=unclassified
3	e2f6706d-0aa5-495d-af77-47d50c5335f1_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=359_ch=437_start_time=2020-02-12T10:13:33Z_barcode=unclassified
3	d00759bb-66de-48dc-912c-a0a58e4ea35f_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=28470_ch=510_start_time=2020-02-12T18:15:04Z_barcode=unclassified
3	dc2ad3e9-89cd-4663-9a89-5e269b3de5f7_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=325_ch=144_start_time=2020-02-12T10:14:05Z_barcode=unclassified
3	6a539f45-80b9-4409-a12e-663d66deb946_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=385_ch=107_start_time=2020-02-12T10:14:00Z_barcode=unclassified
3	8fd3e4a0-df23-40d4-b625-5c778919a276_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=37284_ch=390_start_time=2020-02-12T22:53:47Z_barcode=unclassified
3	71dd3463-2e02-4c86-9c4e-668f81febb0f_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=34900_ch=11_start_time=2020-02-12T22:53:42Z_barcode=unclassified
3	7f65c1ea-cadc-4ccf-bc1f-73d3bdb8be12_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=360_ch=12_start_time=2020-02-12T10:14:09Z_barcode=unclassified
3	5b9ab4ff-dce7-444d-92be-23db71cc8e35_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=352_ch=106_start_time=2020-02-12T10:13:40Z_barcode=unclassified
3	4bf5fe7a-83e2-41f1-b42e-8da21efe93a4_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=400_ch=140_start_time=2020-02-12T10:13:59Z_barcode=unclassified
3	a781576e-2dd2-4f11-8f11-7d11b6c3d728_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=369_ch=395_start_time=2020-02-12T10:13:51Z_barcode=unclassified
3	c6c95643-1422-4a27-bc69-ae0cdf378232_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=38419_ch=351_start_time=2020-02-12T22:53:28Z_barcode=unclassified
3	8210c9d2-60d7-47ab-aa58-86175114b8d4_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=90825_ch=376_start_time=2020-02-13T08:22:24Z_barcode=unclassified
3	24103f71-7810-4773-8ee5-9d2d10f6cb0b_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=36492_ch=135_start_time=2020-02-12T22:52:59Z_barcode=unclassified
3	498bd055-4b03-4aff-b118-b3e1b4520ea6_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=57536_ch=230_start_time=2020-02-12T22:53:30Z_barcode=unclassified
3	d38b2afd-56fd-45e8-9e4e-5740d1e66a50_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=50594_ch=492_start_time=2020-02-12T22:53:13Z_barcode=unclassified
3	7e743b52-e641-4991-8fb5-3770e422ad6e_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=60848_ch=481_start_time=2020-02-13T03:39:36Z_barcode=unclassified
3	0bcfc387-cbaf-4e80-9aa4-dd85ef32977d_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=5312_ch=214_start_time=2020-02-12T12:22:24Z_barcode=unclassified
3	1b0412e4-8611-4c88-8ad5-ad765bda1a61_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=6464_ch=456_start_time=2020-02-12T12:22:35Z_barcode=unclassified
3	db038fb9-1966-4f7e-b0ca-9158463ad80a_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=5317_ch=334_start_time=2020-02-12T12:22:58Z_barcode=unclassified
